,RequestNumAppName,FeatureRequest-ErrorFixed,Defect,Class,Reason,Interpretations,Questions,StartIndex,EndIndex,AnnotatedText,IndexExtract
127,520-Signal,"Request Number - 520 | Request Title - Feature: Direct Photo/Video/Audio attachments while staying in app (API calls to camera, sound recorder, video camera) instead of multistep separate apps | Request Description - I love the app... I want to replace it full time from Textra, BUT there is a big draw back, why don't you allow for direct photos, video and sounds to be taken. So you don't have to use two apps to get the file to send. Example: My wife takes a photo of something she wants my opinion on buying, (in textra or native) presses add, camera comes up, takes photo and sends Example: Same situation, but with Text Secure you have to take the photo first and save image, then goto app and add via the menu of ""where"" the documents are to attach and send So, as you can imagine carrying on a conversation and needing to send several photos during that conversation it would be a bit frustrating and very time consuming using Text Secure. Native, Textra and about all others I have used use API's and directly use the photo/audio to send.",Ambiguity,Lexical,"The highlighted term can sometimes be used as a technical term, but one or more of its original meanings also works in the given context, which creates multiple possible interpretations.","an app designed exclusively for the device's operating system and typically downloaded via the application store; the default application included on the device out-of-the-box, another messaging app named ""native""","When you wrote ""native"", did you mean an app designed exclusively for the device's operating system and typically downloaded via the application store, the default application included on the device out-of-the-box, another messaging app named ""native"", or something else?",527,534,native),native)
128,520-Signal,"Request Number - 520 | Request Title - Feature: Direct Photo/Video/Audio attachments while staying in app (API calls to camera, sound recorder, video camera) instead of multistep separate apps | Request Description - I love the app... I want to replace it full time from Textra, BUT there is a big draw back, why don't you allow for direct photos, video and sounds to be taken. So you don't have to use two apps to get the file to send. Example: My wife takes a photo of something she wants my opinion on buying, (in textra or native) presses add, camera comes up, takes photo and sends Example: Same situation, but with Text Secure you have to take the photo first and save image, then goto app and add via the menu of ""where"" the documents are to attach and send So, as you can imagine carrying on a conversation and needing to send several photos during that conversation it would be a bit frustrating and very time consuming using Text Secure. Native, Textra and about all others I have used use API's and directly use the photo/audio to send.",Ambiguity,Lexical,"The highlighted term can sometimes be used as a technical term, but one or more of its original meanings also works in the given context, which creates multiple possible interpretations.","an app designed exclusively for the device's operating system and typically downloaded via the application store; the default application included on the device out-of-the-box, another messaging app named ""native""","When you wrote ""native"", did you mean an app designed exclusively for the device's operating system and typically downloaded via the application store, the default application included on the device out-of-the-box, another messaging app named ""native"", or something else?",948,955,"Native,","Native,"
129,5751-Signal,"Request Number - 5751 | Request Title - Should a swiped-away notification reappear when new messages arrive? | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. A swiped away notification of a received SMS is displayed back after some time. Steps to reproduce.  Receive an SMS Without opening Signal, swipe away the new notification from the Android notification drawer Actual result: After some time the same notification is displayed back. I cannot tell exactly when. Maybe it is event related. Expected result: The notification should not be displayed, once it is swiped away. If another message is received from the same contact/number, a new notification should display the new message (or possibly the swiped away message and the new message). Device info. Device: LGE Nexus 5X (bullhead) Android: 7.0 (3141966, NRD90R) Memory: 15M (1.73% free, 192M max) Memclass: 192 OS Host: vped5.mtv.corp.google.com App: Signal 3.19.1 Link to debug log. https://gist.github.com/nagromc/c2a3a151ba09ed2f38265d3a723b8a52#file-issue-5751-comment-181395245-txt",No Defect Found,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
130,5904-Signal,"Request Number - 5904 | Request Title - archived/blocked flags are not part of xml backup | Request Description - After importing messages from .xml backup, previously archived messages are all placed in main folder. Also 'blocked' flag is gone. I'm talking about only those messages that were part of the backup (probably already received messages and their flags are intact). I was expecting that 'archive' and 'blocked' flags are part of .xml backup. This is part of my backup (entries from one thread). For sure I've moved all messages from this number to archive and blocked the conversation. <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />",No Defect Found,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
131,1064-Signal,"Request Number - 1064 | Request Title - Group Leaving vs Thread Deletion | Request Description - Deleting a group thread looks like leaving a group. But deleting the thread does not remove me from a group, but until someone writes to that group or updates it, i am not able to write to that group, as i have no open thread i could select. I propose: thread deletion for groups should just clear all messages without removing the group from the thread list",No Defect Found,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
132,4049-Signal,Request Number - 4049 | Request Title - delivery indicator in conversation list item | Request Description - the conversation summary should show the most recent message's delivery status if it's outgoing,Ambiguity,Lexical,"""Conversation summary"" can have multiple interpretations in a messaging app. It is not clear what the requester is referring to.",Notification list for messages; text summary in the app?,"What do you mean by ""conversation summary""?",113,133,conversation summary,conversation summary
133,253-Signal,"Request Number - 253 | Request Title -  Feature: send schedule | Request Description - The default SMS app on Samsung at least show you to set a time the SMS is to be sent. I use this feature a lot, so need to revert back to the default app to send these messages. Would be great to have this feature added. Thanks.",Ambiguity,Pragmatic,"A typo in the original text forces the reader to correct the text to understand it, however multiple corrected variations fit in the context, which creates multiple possible interpretations of the author's intent.",allows you to set a time; shows you a set time; shows you how to set a time,"When you wrote ""show you to set a time"", did you mean allows you to set a time, shows you a set time, shows you how to set a time, or something else?",127,149,show you to set a time,show you to set a time
134,3446-Signal,"Request Number - 3446 | Request Title - Let me aggressively invite non-textsecure friends | Request Description - I just set Textsecure as my default SMS app on Android. Every time I send an unconventional SMS, I'd like to invite these users to install Textsecure/Signal, because I want more of my friends to be able to have private conversations with me. I also want Textsecure to spread organically because I think that'd be good for the world! I'd like a preference that would append short invite text and an invite link to every message provided there are enough characters, for example: ""Let's speak privately! SHORTLINK"" or ""Get privacy: SHORTLINK"" or ""Get this! SHORTLINK"" Ideally you'd experiment and figure out whatever text worked the best. For any user that sets their default SMS app as textsecure/signal, you should ask them if they'd like to turn this on.",Ambiguity,Lexical,"The selected word has multiple possible meanings, creating multiple possible interpretations of this sentence. The issue is compounded by the word choice being unusual for the semantically expected meaning.",unusual; unsanctioned; non-traditional,"When you wrote ""unconventional"", did you mean unusual, unsanctioned, non-traditional, or something else?",191,205,unconventional,unconventional
135,3446-Signal,"Request Number - 3446 | Request Title - Let me aggressively invite non-textsecure friends | Request Description - I just set Textsecure as my default SMS app on Android. Every time I send an unconventional SMS, I'd like to invite these users to install Textsecure/Signal, because I want more of my friends to be able to have private conversations with me. I also want Textsecure to spread organically because I think that'd be good for the world! I'd like a preference that would append short invite text and an invite link to every message provided there are enough characters, for example: ""Let's speak privately! SHORTLINK"" or ""Get privacy: SHORTLINK"" or ""Get this! SHORTLINK"" Ideally you'd experiment and figure out whatever text worked the best. For any user that sets their default SMS app as textsecure/signal, you should ask them if they'd like to turn this on.",Ambiguity,Lexical,"The selected word can have multiple possible meanings, resulting in multiple possible interpretations of the sentence.",secure; exclusive,"When you wrote ""private conversations"", does ""private"" mean secure, exclusive, or something else?",325,332,private,private
136,3446-Signal,"Request Number - 3446 | Request Title - Let me aggressively invite non-textsecure friends | Request Description - I just set Textsecure as my default SMS app on Android. Every time I send an unconventional SMS, I'd like to invite these users to install Textsecure/Signal, because I want more of my friends to be able to have private conversations with me. I also want Textsecure to spread organically because I think that'd be good for the world! I'd like a preference that would append short invite text and an invite link to every message provided there are enough characters, for example: ""Let's speak privately! SHORTLINK"" or ""Get privacy: SHORTLINK"" or ""Get this! SHORTLINK"" Ideally you'd experiment and figure out whatever text worked the best. For any user that sets their default SMS app as textsecure/signal, you should ask them if they'd like to turn this on.",Ambiguity,Pragmatic,"The indexical ""you"" can potentially point to several contextually viable unnamed entities or refer to a generic you (as the singular impersonal pronoun), which creates multiple possible interpretations of the sentence.",the application developers; the application; the user,"When you wrote ""Ideally you'd experiment"", does ""you"" refer to the application developers, the application, the user, or something else?",688,693,you'd,you'd
137,3446-Signal,"Request Number - 3446 | Request Title - Let me aggressively invite non-textsecure friends | Request Description - I just set Textsecure as my default SMS app on Android. Every time I send an unconventional SMS, I'd like to invite these users to install Textsecure/Signal, because I want more of my friends to be able to have private conversations with me. I also want Textsecure to spread organically because I think that'd be good for the world! I'd like a preference that would append short invite text and an invite link to every message provided there are enough characters, for example: ""Let's speak privately! SHORTLINK"" or ""Get privacy: SHORTLINK"" or ""Get this! SHORTLINK"" Ideally you'd experiment and figure out whatever text worked the best. For any user that sets their default SMS app as textsecure/signal, you should ask them if they'd like to turn this on.",Ambiguity,Pragmatic,"The indexical ""you"" can potentially point to several contextually viable unnamed entities, which creates multiple possible interpretations of the sentence.",the application interface; the application developers,"When you wrote ""you should ask them"", does ""you"" refer to the application, the application developers, or someone else?",818,821,you,you
138,3446-Signal,"Request Number - 3446 | Request Title - Let me aggressively invite non-textsecure friends | Request Description - I just set Textsecure as my default SMS app on Android. Every time I send an unconventional SMS, I'd like to invite these users to install Textsecure/Signal, because I want more of my friends to be able to have private conversations with me. I also want Textsecure to spread organically because I think that'd be good for the world! I'd like a preference that would append short invite text and an invite link to every message provided there are enough characters, for example: ""Let's speak privately! SHORTLINK"" or ""Get privacy: SHORTLINK"" or ""Get this! SHORTLINK"" Ideally you'd experiment and figure out whatever text worked the best. For any user that sets their default SMS app as textsecure/signal, you should ask them if they'd like to turn this on.",Ambiguity,Pragmatic,"""These users"" refers to a reference that has not been defined before. ",The sender; The receiver's; ,"What do you mean by ""these users""? Who are you referring to?",230,241,these users,these users
139,1407-Signal,"Request Number - 1407 | Request Title - textsecure not an option when ""sharing"" an address book contact | Request Description - TextSecure is not an option when attempting to share a contact from the address book, in Android 4.4.2 when i select ""messaging"" it tells me ""messaging"" is not the default sms app. This would be a nice feature to have added to the app.",Ambiguity,Semantic,"The pronoun ""it"" can point to multiple possible targets in the sentence, creating multiple interpretations.",TextSecure; the Android OS,"When you wrote ""it tells me"", does ""it"" refer to TextSecure, the Android OS, or something else?",257,259,it,it
140,1283-Signal,"Request Number - 1283 | Request Title -Theme Support | Request Description - I\'m trying to convince a friend to use TextSecure but the themes from stuff like Go SMS PRO is keeping them on that platform unfortunately :( Maybe not a top priority feature, but it might help with adoption.
                    ",Ambiguity,Pragmatic,That platform is referring to a term that hasn't appeared in the text yet. ,TextSecure Platform; Android platform,What platform are you referring to?,189,202,that platform,that platform
141,7310-Signal,"Request Number - 7310 | Request Title - Feature: add support for custom url sceme signal:// so we can have share buttons | Request Description - [x ] searched open and closed issues for duplicates [x ] read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. I maintain a website, and I would love to put signal share buttons on my articles. To do so, there needs to be a way to point to the signal app from webpages. The manner to do this without many compatibility issues is a custom url sceme: signal:// I know, custom url scemes could be considered bad practice since they pollude the namespace. I agree, but for now signal can't compete with other social media from a buisness standpoint because of missing features like these. This may keep a lot of people from using signal as their favorite messenger app. (world domination is not the goal, but we don't want to shoot ourselfs in the foot either, private messaging will only happen if your contacts are also willing to accept signal on their phone.) Lets consider having share buttons on websites. A custom url sceme would be a good start to make that possible. Send message to Signal Private Messenger Read more about this here",Ambiguity,Pragmatic,"The author references a location that cannot be determined by the reader without knowing where the author is looking at the time of writing, which creates multiple possible interpretations by a reading trying to guess the answer.",an unknown location referred to by the author,"When you wrote ""Read more about this here"", can you briefly describe what 'here' is referring to and the content at that location?",1232,1236,here,here
142,7310-Signal,"Request Number - 7310 | Request Title - Feature: add support for custom url sceme signal:// so we can have share buttons | Request Description - [x ] searched open and closed issues for duplicates [x ] read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. I maintain a website, and I would love to put signal share buttons on my articles. To do so, there needs to be a way to point to the signal app from webpages. The manner to do this without many compatibility issues is a custom url sceme: signal:// I know, custom url scemes could be considered bad practice since they pollude the namespace. I agree, but for now signal can't compete with other social media from a buisness standpoint because of missing features like these. This may keep a lot of people from using signal as their favorite messenger app. (world domination is not the goal, but we don't want to shoot ourselfs in the foot either, private messaging will only happen if your contacts are also willing to accept signal on their phone.) Lets consider having share buttons on websites. A custom url sceme would be a good start to make that possible. Send message to Signal Private Messenger Read more about this here",Ambiguity,Pragmatic,"The demonstrative ""this"" can point to multiple concepts earlier in the text, creating multiple possible interpretations.",custom url schemes; share buttons; websites; missing features; competing with other social media; sending a message to signal private messenger,"When you wrote ""Read more about this"", does ""this"" refer to custom url schemes, share buttons, websites, missing features, competing with other social media, sending a message to signal private messenger, or something else?",1227,1231,this,this
143,7310-Signal,"Request Number - 7310 | Request Title - Feature: add support for custom url sceme signal:// so we can have share buttons | Request Description - [x ] searched open and closed issues for duplicates [x ] read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. I maintain a website, and I would love to put signal share buttons on my articles. To do so, there needs to be a way to point to the signal app from webpages. The manner to do this without many compatibility issues is a custom url sceme: signal:// I know, custom url scemes could be considered bad practice since they pollude the namespace. I agree, but for now signal can't compete with other social media from a buisness standpoint because of missing features like these. This may keep a lot of people from using signal as their favorite messenger app. (world domination is not the goal, but we don't want to shoot ourselfs in the foot either, private messaging will only happen if your contacts are also willing to accept signal on their phone.) Lets consider having share buttons on websites. A custom url sceme would be a good start to make that possible. Send message to Signal Private Messenger Read more about this here",Ambiguity,Pragmatic,"""This"" refers to two different entities from previous sentences. ",To put Signal share button on articles; to point to the Signal app from webpages;,"What do you mean by ""The manner to do this""? To put Signal share button on articles or to point to the Signal app from webpages?",485,489,this,this
144,916-Signal,"Request Number - 916 | Request Title - Allow to set and sync Contact Pictures | Request Description - Allow users to set their own contact picture and sync it to other TextSecure users. In contrast to WhatsApp, provide those pictures to the system contact list to be used in any app, including but not limited to TextSecure. Is this possible using a SyncAdapter ( #890 ) coupled with a ContentProvider?",Ambiguity,Syntactic,"The selected text contains a prenominal double possessive, which creates multiple possible meanings depending on which word in the series the first possessive modifies.",picture for the contact list entry about the user in contact lists belonging to other people; picture for the contact list entry about another person in the user's own contact list,"When you wrote ""own contact picture"", did you mean picture for the contact list entry about the user in contact lists belonging to other people, picture for the contact list entry about another person in the user's own contact list, or something else?",127,146,own contact picture,own contact picture
145,916-Signal,"Request Number - 916 | Request Title - Allow to set and sync Contact Pictures | Request Description - Allow users to set their own contact picture and sync it to other TextSecure users. In contrast to WhatsApp, provide those pictures to the system contact list to be used in any app, including but not limited to TextSecure. Is this possible using a SyncAdapter ( #890 ) coupled with a ContentProvider?",Ambiguity,Pragmatic,"The demonstrative 'this' can point to several concepts earlier in the text, which creates multiple possible interpretations.",setting a user's own contact picture; syncing to other TextSecure users; providing contact pictures to the system contact list; sharing pictures from the system contact list to varied applications; all of the above,"When you wrote ""is this possible using..."", does ""this"" refer to setting a user's own contact picture, syncing to other TextSecure users, providing contact pictures to the system contact list, sharing pictures from the system contact list to varied applications, all of the above, or something else?",328,332,this,this
146,6013-Signal,"Request Number - 6013 | Request Title - Feature Request: Disappearing Message Time of 15 Minutes | Request Description - The disappearing message function is something that I make heavy use of, but there seems to be a gap in the options. When thinking about how long some conversations go, 5 minutes seems too quick, but 30 minutes is too long. I'd love for there to be a 15 minute option. Given some of the feature requests I saw while looking to see if someone else asked for 15 minutes, it might be smart to support a custom time option somewhere.",Ambiguity,Lexical,"The selected word can have multiple meanings that fit in the context, creating multiple possible interpretations of the sentence.",long in amount of correspondence; long in duration of time,"When you wrote ""how long some conversations go"", does ""long"" refer to long in amount of correspondence, long in duration of time, or something else?",262,266,long,long
